Date,Snow_fall,Snow_fall_1,Snow10To25,SnowAbove25,Temp_min_1,TempBelow-7_5,Wind_max_3,WindAbove40,NewSnowProblem,Temp,Temp_mean_1,Temp_min,Temp_min_3,Temp_max,Wind,Wind_mean_1,Wind_max,Wind_max_1,Snow_height,RH,ISWR,OSWR,ILWR,OLWR,TSS
2000-04-12,14,2,True,False,-7.099999999999966,False,17.676000000000002,False,0,-5.1124999999999785,-4.070833333333308,-7.099999999999966,-7.099999999999966,-3.1999999999999886,7.935749999999998,8.149499999999998,16.704,17.46,262.0,0.8652708333333333,164.44166666666663,151.61875,281.53541666666666,292.88750000000005,-5.460416666666645
2000-04-13,0,14,True,False,-7.099999999999966,False,17.46,False,0,-3.3645833333333095,-5.1124999999999785,-5.199999999999989,-7.099999999999966,-1.7999999999999545,15.748500000000002,7.935749999999998,22.212,16.704,276.0,0.7957916666666668,227.15416666666667,199.64374999999995,273.67083333333335,299.34375,-4.245833333333306
2000-04-14,0,0,False,False,-5.199999999999989,False,22.212,False,0,-1.5312499999999811,-3.3645833333333095,-3.599999999999966,-7.099999999999966,0.8000000000000114,14.834250000000003,15.748500000000002,21.456,22.212,273.0,0.7156041666666666,279.85,233.51666666666662,250.48749999999995,301.79583333333335,-3.862499999999977
2000-04-15,5,0,False,False,-3.599999999999966,False,22.212,False,0,-2.8291666666666444,-1.5312499999999811,-6.699999999999989,-7.099999999999966,0.0,9.969,14.834250000000003,22.176000000000002,21.456,271.0,0.8405416666666666,160.33958333333334,139.62291666666667,273.9541666666666,298.8083333333332,-4.366666666666643
2000-04-16,0,5,False,False,-6.699999999999989,False,22.212,False,0,-3.389583333333307,-2.8291666666666444,-7.199999999999989,-6.699999999999989,-1.2999999999999545,13.792499999999999,9.969,30.924,22.176000000000002,276.0,0.5734166666666668,230.56041666666667,198.27916666666667,234.56875,282.65833333333336,-8.643749999999974
2000-04-17,13,0,True,False,-7.199999999999989,False,30.924,False,0,-1.8458333333333126,-3.389583333333307,-6.0,-7.199999999999989,0.4000000000000341,10.917,13.792499999999999,23.544,30.924,275.0,0.9107083333333333,167.10416666666666,149.73541666666665,302.74791666666664,310.54374999999993,-1.6687499999999804
2000-04-18,0,13,True,False,-6.0,False,30.924,False,0,-5.122916666666645,-1.8458333333333126,-7.0,-7.199999999999989,-1.1999999999999886,7.215749999999999,10.917,26.46,23.544,288.0,0.8917916666666671,204.2458333333334,178.18124999999998,274.29375000000005,295.9,-4.8645833333333135
2000-04-19,0,0,False,False,-7.0,False,30.924,False,0,-3.8645833333333086,-5.122916666666645,-6.7999999999999545,-7.199999999999989,-1.8999999999999773,11.349750000000006,7.215749999999999,24.408,26.46,281.0,0.8734791666666668,170.13750000000002,149.22916666666669,279.31458333333336,298.0395833333334,-4.36458333333331
2000-04-20,0,0,False,False,-6.7999999999999545,False,26.46,False,0,0.5895833333333561,-3.8645833333333086,-4.7999999999999545,-7.0,3.0,3.6810000000000005,11.349750000000006,9.251999999999999,24.408,280.0,0.7440416666666666,304.15416666666664,237.61458333333337,229.79583333333332,298.62708333333336,-4.983333333333312
2000-04-21,0,0,False,False,-4.7999999999999545,False,26.46,False,0,2.5125000000000255,0.5895833333333561,-0.5,-7.0,4.900000000000034,3.7694999999999994,3.6810000000000005,8.316,9.251999999999999,272.0,0.5669374999999999,332.1104166666667,234.91875000000002,224.56874999999994,305.26875,-3.3270833333333116
2000-04-22,0,0,False,False,-0.5,False,24.408,False,0,3.7208333333333585,2.5125000000000255,0.6000000000000227,-6.7999999999999545,5.7000000000000455,10.119749999999998,3.7694999999999994,16.596,8.316,272.0,0.5559583333333332,328.06874999999997,226.2145833333334,231.28124999999991,312.11875000000003,-1.8312499999999783
