date;year;max.danger.corr;AAI_all;AAI_all.HUMAN;AAI_all.NATURAL;AAI_all.EXPLOSIVE;AAI_all.UNKOWN;AAI_all.mixed;AAI.mixed.HUMAN;AAI.mixed.NATURAL;AAI.mixed.EXPLOSIVE;AAI.mixed.UNKNOWN;AAI_all.wet;AAI.wet.HUMAN;AAI.wet.NATURAL;AAI.wet.EXPLOSIVE;AAI.wet.UNKNOWN;AAI_all.dry;AAI.dry.HUMAN;AAI.dry.NATURAL;AAI.dry.EXPLOSIVE;AAI.dry.UNKNOWN;AAI_all.unknown;AAI.unknown.HUMAN;AAI.unknown.NATURAL;AAI.unknown.EXPLOSIVE;AAI.unknown.UNKNOWN;mixed.SIZE1;mixed.SIZE2;mixed.SIZE3;mixed.SIZE4;mixed.HUMAN.SIZE1;mixed.HUMAN.SIZE2;mixed.HUMAN.SIZE3;mixed.HUMAN.SIZE4;mixed.NATURAL.SIZE1;mixed.NATURAL.SIZE2;mixed.NATURAL.SIZE3;mixed.NATURAL.SIZE4;mixed.EXPLO.SIZE1;mixed.EXPLO.SIZE2;mixed.EXPLO.SIZE3;mixed.EXPLO.SIZE4;mixed.UNKNOWN.SIZE1;mixed.UNKNOWN.SIZE2;mixed.UNKNOWN.SIZE3;mixed.UNKNOWN.SIZE4;wet.SIZE1;wet.SIZE2;wet.SIZE3;wet.SIZE4;wet.HUMAN.SIZE1;wet.HUMAN.SIZE2;wet.HUMAN.SIZE3;wet.HUMAN.SIZE4;wet.NATURAL.SIZE1;wet.NATURAL.SIZE2;wet.NATURAL.SIZE3;wet.NATURAL.SIZE4;wet.EXPLO.SIZE1;wet.EXPLO.SIZE2;wet.EXPLO.SIZE3;wet.EXPLO.SIZE4;wet.UNKNOWN.SIZE1;wet.UNKNOWN.SIZE2;wet.UNKNOWN.SIZE3;wet.UNKNOWN.SIZE4;dry.SIZE1;dry.SIZE2;dry.SIZE3;dry.SIZE4;dry.HUMAN.SIZE1;dry.HUMAN.SIZE2;dry.HUMAN.SIZE3;dry.HUMAN.SIZE4;dry.NATURAL.SIZE1;dry.NATURAL.SIZE2;dry.NATURAL.SIZE3;dry.NATURAL.SIZE4;dry.EXPLO.SIZE1;dry.EXPLO.SIZE2;dry.EXPLO.SIZE3;dry.EXPLO.SIZE4;dry.UNKNOWN.SIZE1;dry.UNKNOWN.SIZE2;dry.UNKNOWN.SIZE3;dry.UNKNOWN.SIZE4;unknown.SIZE1;unknown.SIZE2;unknown.SIZE3;unknown.SIZE4;unknown.HUMAN.SIZE1;unknown.HUMAN.SIZE2;unknown.HUMAN.SIZE3;unknown.HUMAN.SIZE4;unknown.NATURAL.SIZE1;unknown.NATURAL.SIZE2;unknown.NATURAL.SIZE3;unknown.NATURAL.SIZE4;unknown.EXPLO.SIZE1;unknown.EXPLO.SIZE2;unknown.EXPLO.SIZE3;unknown.EXPLO.SIZE4;unknown.UNKNOWN.SIZE1;unknown.UNKNOWN.SIZE2;unknown.UNKNOWN.SIZE3;unknown.UNKNOWN.SIZE4;SIZE_234;NATURAL.SIZE_234;HUMAN.SIZE_234;UNKNOWN.SIZE_234;NATURAL.UNKNOWN.SIZE_1234;NATURAL.SIZE_1234;dry.NATURAL.SIZE_1234;wet.NATURAL.SIZE_1234;SIZE1;SIZE2;SIZE3;SIZE4;SIZE_1234;max.SIZE
2017-02-01;2017;4;42.143;0.51;38.32;17.03;0.2;0;0;0;0;0;3.34;0.2;3.2;0.2;0;38.703;0.31;35.02;16.83;0.2;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;0;0;2;0;0;0;22;1;0;0;2;0;0;0;0;0;0;6;193;33;0;1;3;0;0;2;120;23;0;3;68;10;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;254;167;6;2;169;169;145;23;6;220;34;0;260;3
2017-02-02;2017;3;4.55;0.1;1.1;17;0;0;0;0;0;0;0;0;0;0;0;4.55;0.1;1.1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;17;0;0;1;0;0;0;1;1;0;0;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2;1;0;2;2;2;0;0;12;17;0;29;3
2017-02-03;2017;3;0.14;0;0.1;0.2;0;0;0;0;0;0;0.1;0;0.1;0;0;0.04;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;1;0;1;0;3;0;0;3;2
2017-02-04;2017;3;0.183;0.2;0;0.01;0.1;0;0;0;0;0;0;0;0;0;0;0.183;0.2;0;0.01;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;1;0;0;0;1;3;0;0;4;2
2017-02-05;2017;3;0.05;0.1;0;0;0;0;0;0;0;0;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2
2017-02-06;2017;3;2.05;0.1;2;0;0;0;0;0;0;0;0;0;0;0;0;2.05;0.1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;2;2;2;0;0;1;2;0;3;3
2017-02-07;2017;3;0.81;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;3
2017-02-08;2017;3;0.731;1.3;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.731;1.3;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;1;1;0;0;0;0;4;1;0;5;3
2017-02-09;2017;3;0.205;0.21;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.205;0.21;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;1;1;1;0;1;3;0;0;4;2
2017-02-10;2017;3;0.6;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;2;1;0;3;3
2017-02-11;2017;3;0.081;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.081;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;2
2017-02-12;2017;3;1.0801;1.4;0.21;0;0.21;0;0;0;0;0;0;0;0;0;0;1.0801;1.4;0.21;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;0;0;4;1;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;5;2;4;3;3;0;2;8;1;0;11;3
2017-02-13;2017;3;0.605;1.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0.605;1.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;1;2;1;0;4;3
2017-02-14;2017;3;0.5;0;0.5;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;5;5;0;5;0;5;0;0;5;2
2017-02-15;2017;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-16;2017;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-17;2017;3;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2
2017-02-18;2017;2;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2
2017-02-19;2017;2;0.162;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.162;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;2;0;0;2;2
2017-02-20;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-21;2017;2;0.2;0;0.2;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;2;0;2;0;2;0;0;2;2
2017-02-22;2017;2;0.212;0.1;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.212;0.1;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;2;0;0;0;0;3;0;0;3;2
2017-02-23;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-24;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-25;2017;2;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2
2017-02-26;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-27;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-28;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-01;2017;3;3.451;1.3;1.4;6.6;0.1;0;0;0;0;0;0;0;0;0;0;3.451;1.3;1.4;6.6;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;6;0;0;3;1;0;0;4;1;0;0;26;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;5;4;1;6;5;5;0;0;34;6;0;40;3
2017-03-02;2017;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-03;2017;4;7.15;0.1;7.1;0;0;0;0;0;0;0;0;0;0;0;0;7.15;0.1;7.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;1;0;8;8;8;0;0;2;7;0;9;3
2017-03-04;2017;4;20.15;0.1;20.1;0;0;0;0;0;0;0;0;0;0;0;0;20.15;0.1;20.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;3;3;3;0;0;2;0;2;4;4
2017-03-05;2017;3;3.995;2.2;1.9;0.52;1.1;0;0;0;0;0;0;0;0;0;0;3.995;2.2;1.9;0.52;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;17;4;0;0;2;2;0;0;9;1;0;2;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;10;4;2;12;10;10;0;2;17;4;0;23;3
2017-03-06;2017;3;5.25;1.4;4.31;1.2;0;0;0;0;0;0;0;0;0;0;0;5.25;1.4;4.31;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;6;0;0;4;1;0;1;3;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7;5;0;7;8;8;0;1;9;6;0;16;3
2017-03-07;2017;4;4.2;0;2.6;8;0;0;0;0;0;0;0;0;0;0;0;4.2;0;2.6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;8;0;0;0;0;0;0;6;2;0;0;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;8;0;0;8;8;8;0;0;26;8;0;34;3
2017-03-08;2017;3;7.872;0.1;3.8;20.11;0;0;0;0;0;0;0;0;0;0;0;7.872;0.1;3.8;20.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;19;0;0;1;0;0;0;8;3;0;1;41;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;11;1;0;11;11;11;0;1;50;19;0;70;3
2017-03-09;2017;4;149.8962;0;148.24;8.2;0.02;0;0;0;0;0;1.6;0;0;8;0;148.2962;0;148.24;0.2;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;6;94;69;7;0;0;0;0;4;92;69;7;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;168;0;0;168;172;172;0;6;94;77;7;184;4
2017-03-10;2017;4;61.295;0.31;40.5;103.2;0;0;0;0;0;0;2.2;0;0;11;0;59.095;0.31;40.5;92.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;50;58;7;1;3;0;0;0;5;10;3;0;42;48;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;18;4;0;18;18;18;0;1;50;59;8;118;4
2017-03-11;2017;3;0.36;0.1;0.31;0;0;0;0;0;0;0;0;0;0;0;0;0.36;0.1;0.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;3;4;4;0;1;4;0;0;5;2
2017-03-12;2017;3;0.191;0;0.11;0;0.1;0;0;0;0;0;0.11;0;0.11;0;0;0.081;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;2;0;2;1;2;0;0;3;2
2017-03-13;2017;3;0.081;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.081;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;2
2017-03-14;2017;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-15;2017;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-16;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-17;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-18;2017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-19;2017;2;5.304;0;5.3;0.02;0;0;0;0;0;0;5.304;0;5.3;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;0;0;0;0;0;0;3;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;8;8;0;8;2;3;5;0;10;3
